file_id	partition	system	label
LA_E_9068397	EVAL	A07	spoof
LA_E_9069017	EVAL	A10	spoof
LA_E_9069470	EVAL	A07	spoof
LA_E_9070208	EVAL	A08	spoof
LA_E_9070353	EVAL	A08	spoof
LA_E_9070581	EVAL	A12	spoof
LA_E_9070679	EVAL	A07	spoof
LA_E_9071456	EVAL	A09	spoof
LA_E_9072098	EVAL	A09	spoof
LA_E_9072159	EVAL	A10	spoof
LA_E_9072190	EVAL	A12	spoof
LA_E_9072241	EVAL	bonafide	bonafide
LA_E_9072660	EVAL	A09	spoof
LA_E_9073773	EVAL	A12	spoof
LA_E_9073932	EVAL	A07	spoof
LA_E_9074443	EVAL	bonafide	bonafide
LA_E_9074840	EVAL	A11	spoof
LA_E_9076919	EVAL	A11	spoof
LA_E_9077048	EVAL	A09	spoof
LA_E_9077624	EVAL	A07	spoof
LA_E_9078365	EVAL	A08	spoof
LA_E_9078867	EVAL	A10	spoof
LA_E_9079496	EVAL	A07	spoof
LA_E_9079780	EVAL	A08	spoof
LA_E_9079888	EVAL	A12	spoof
LA_E_9081106	EVAL	A10	spoof
LA_E_9081609	EVAL	A08	spoof
LA_E_9082371	EVAL	A10	spoof
LA_E_9082979	EVAL	A07	spoof
LA_E_9083015	EVAL	A11	spoof
LA_E_9083615	EVAL	bonafide	bonafide
LA_E_9083655	EVAL	A09	spoof
LA_E_9083819	EVAL	A08	spoof
LA_E_9084103	EVAL	A09	spoof
LA_E_9084149	EVAL	A11	spoof
LA_E_9085850	EVAL	A10	spoof
LA_E_9086689	EVAL	A12	spoof
LA_E_9087331	EVAL	A10	spoof
LA_E_9089048	EVAL	A09	spoof
LA_E_9089297	EVAL	A08	spoof
LA_E_9089472	EVAL	A09	spoof
LA_E_9089961	EVAL	A08	spoof
LA_E_9090215	EVAL	A11	spoof
LA_E_9090642	EVAL	A11	spoof
LA_E_9090710	EVAL	A12	spoof
LA_E_9091836	EVAL	A08	spoof
LA_E_9092053	EVAL	A11	spoof
LA_E_9093140	EVAL	A10	spoof
LA_E_9093248	EVAL	A08	spoof
LA_E_9094141	EVAL	A12	spoof
LA_E_9094163	EVAL	A08	spoof
LA_E_9094268	EVAL	A09	spoof
LA_E_9094706	EVAL	A11	spoof
LA_E_9094929	EVAL	A11	spoof
LA_E_9094942	EVAL	A11	spoof
LA_E_9095068	EVAL	A10	spoof
LA_E_9096765	EVAL	A07	spoof
LA_E_9096846	EVAL	A11	spoof
LA_E_9097466	EVAL	A11	spoof
LA_E_9097666	EVAL	A11	spoof
LA_E_9097702	EVAL	bonafide	bonafide
LA_E_9098024	EVAL	A08	spoof
LA_E_9098531	EVAL	A08	spoof
LA_E_9098592	EVAL	A12	spoof
LA_E_9099011	EVAL	bonafide	bonafide
LA_E_9099177	EVAL	A12	spoof
LA_E_9099266	EVAL	A07	spoof
LA_E_9099300	EVAL	bonafide	bonafide
LA_E_9099672	EVAL	A12	spoof
LA_E_9099822	EVAL	A11	spoof
LA_E_9099881	EVAL	A08	spoof
LA_E_9099950	EVAL	A12	spoof
LA_E_9100335	EVAL	A08	spoof
LA_E_9100431	EVAL	A07	spoof
LA_E_9100574	EVAL	A10	spoof
LA_E_9100843	EVAL	A07	spoof
LA_E_9101270	EVAL	A07	spoof
LA_E_9101283	EVAL	A09	spoof
LA_E_9101838	EVAL	A07	spoof
LA_E_9103470	EVAL	bonafide	bonafide
LA_E_9104242	EVAL	bonafide	bonafide
LA_E_9104439	EVAL	A09	spoof
LA_E_9104452	EVAL	A07	spoof
LA_E_9104633	EVAL	A12	spoof
LA_E_9104878	EVAL	A10	spoof
LA_E_9104986	EVAL	A11	spoof
LA_E_9105155	EVAL	A12	spoof
LA_E_9106360	EVAL	A10	spoof
LA_E_9106414	EVAL	A10	spoof
LA_E_9106574	EVAL	A07	spoof
LA_E_9107833	EVAL	A09	spoof
LA_E_9108133	EVAL	A08	spoof
LA_E_9108174	EVAL	A11	spoof
LA_E_9108226	EVAL	A12	spoof
LA_E_9108397	EVAL	A10	spoof
LA_E_9109020	EVAL	A12	spoof
LA_E_9109162	EVAL	A12	spoof
LA_E_9109899	EVAL	A09	spoof
LA_E_9109948	EVAL	A10	spoof
LA_E_9110121	EVAL	A08	spoof
LA_E_9110546	EVAL	A10	spoof
LA_E_9110818	EVAL	A08	spoof
LA_E_9111261	EVAL	A08	spoof
LA_E_9111494	EVAL	A10	spoof
LA_E_9111586	EVAL	A09	spoof
LA_E_9111925	EVAL	A08	spoof
LA_E_9112899	EVAL	A09	spoof
LA_E_9113869	EVAL	A08	spoof
LA_E_9114058	EVAL	A12	spoof
LA_E_9114569	EVAL	A07	spoof
LA_E_9115106	EVAL	A08	spoof
LA_E_9115166	EVAL	A10	spoof
LA_E_9115913	EVAL	A11	spoof
LA_E_9116424	EVAL	A08	spoof
LA_E_9116583	EVAL	A10	spoof
LA_E_9116983	EVAL	A07	spoof
LA_E_9117868	EVAL	A09	spoof
LA_E_9118360	EVAL	A10	spoof
LA_E_9118553	EVAL	bonafide	bonafide
LA_E_9118881	EVAL	A09	spoof
LA_E_9118970	EVAL	A12	spoof
LA_E_9119026	EVAL	A08	spoof
LA_E_9119503	EVAL	A11	spoof
LA_E_9119882	EVAL	A09	spoof
LA_E_9120489	EVAL	A11	spoof
LA_E_9120679	EVAL	A11	spoof
LA_E_9120891	EVAL	A10	spoof
LA_E_9121078	EVAL	A12	spoof
LA_E_9121117	EVAL	A10	spoof
LA_E_9121540	EVAL	A11	spoof
LA_E_9122156	EVAL	A08	spoof
LA_E_9122720	EVAL	A10	spoof
LA_E_9123947	EVAL	A11	spoof
LA_E_9124554	EVAL	bonafide	bonafide
LA_E_9125722	EVAL	A08	spoof
LA_E_9126051	EVAL	A09	spoof
LA_E_9126183	EVAL	A09	spoof
LA_E_9126639	EVAL	A08	spoof
LA_E_9126699	EVAL	A12	spoof
LA_E_9126975	EVAL	A08	spoof
LA_E_9126978	EVAL	A09	spoof
LA_E_9127060	EVAL	A10	spoof
LA_E_9127515	EVAL	A08	spoof
LA_E_9127650	EVAL	A08	spoof
LA_E_9127786	EVAL	A12	spoof
LA_E_9128043	EVAL	bonafide	bonafide
LA_E_9129515	EVAL	A11	spoof
LA_E_9129618	EVAL	A08	spoof
LA_E_9129710	EVAL	A09	spoof
LA_E_9129988	EVAL	A09	spoof
LA_E_9130531	EVAL	bonafide	bonafide
LA_E_9130959	EVAL	A12	spoof
LA_E_9131776	EVAL	A11	spoof
LA_E_9132357	EVAL	A10	spoof
LA_E_9132557	EVAL	A12	spoof
LA_E_9132772	EVAL	A11	spoof
LA_E_9133415	EVAL	A12	spoof
LA_E_9133673	EVAL	A07	spoof
LA_E_9133801	EVAL	A11	spoof
LA_E_9133839	EVAL	A09	spoof
LA_E_9134211	EVAL	A08	spoof
LA_E_9134522	EVAL	bonafide	bonafide
LA_E_9134558	EVAL	A08	spoof
LA_E_9134722	EVAL	A11	spoof
LA_E_9135162	EVAL	A08	spoof
LA_E_9136859	EVAL	A09	spoof
LA_E_9139184	EVAL	A07	spoof
LA_E_9139269	EVAL	A12	spoof
LA_E_9139578	EVAL	A07	spoof
LA_E_9139633	EVAL	A10	spoof
LA_E_9139644	EVAL	A12	spoof
LA_E_9139855	EVAL	A08	spoof
LA_E_9140803	EVAL	A12	spoof
LA_E_9141228	EVAL	A07	spoof
LA_E_9141661	EVAL	A09	spoof
LA_E_9142453	EVAL	A10	spoof
LA_E_9144299	EVAL	A08	spoof
LA_E_9144375	EVAL	A11	spoof
LA_E_9144880	EVAL	A08	spoof
LA_E_9145264	EVAL	A07	spoof
LA_E_9145295	EVAL	A08	spoof
LA_E_9145765	EVAL	A11	spoof
LA_E_9145882	EVAL	A10	spoof
LA_E_9146653	EVAL	A10	spoof
LA_E_9147007	EVAL	A11	spoof
LA_E_9147217	EVAL	A07	spoof
LA_E_9147641	EVAL	A10	spoof
LA_E_9147715	EVAL	A08	spoof
LA_E_9147948	EVAL	A08	spoof
LA_E_9148749	EVAL	A12	spoof
LA_E_9149150	EVAL	A11	spoof
LA_E_9149291	EVAL	A12	spoof
LA_E_9149343	EVAL	A08	spoof
LA_E_9149833	EVAL	A09	spoof
LA_E_9149950	EVAL	A12	spoof
LA_E_9150437	EVAL	A09	spoof
LA_E_9150916	EVAL	A08	spoof
LA_E_9153458	EVAL	A10	spoof
LA_E_9154020	EVAL	A12	spoof
LA_E_9154770	EVAL	A11	spoof
LA_E_9154821	EVAL	A07	spoof
LA_E_9155671	EVAL	A08	spoof
LA_E_9155975	EVAL	A11	spoof
LA_E_9156191	EVAL	A08	spoof
LA_E_9156625	EVAL	A08	spoof
LA_E_9156735	EVAL	A10	spoof
LA_E_9157193	EVAL	A09	spoof
LA_E_9157943	EVAL	A09	spoof
LA_E_9158869	EVAL	A12	spoof
LA_E_9159011	EVAL	A12	spoof
LA_E_9159436	EVAL	bonafide	bonafide
LA_E_9159551	EVAL	A11	spoof
LA_E_9159844	EVAL	A12	spoof
LA_E_9160014	EVAL	A09	spoof
LA_E_9160512	EVAL	A10	spoof
LA_E_9160782	EVAL	bonafide	bonafide
LA_E_9161326	EVAL	A07	spoof
LA_E_9161388	EVAL	A09	spoof
LA_E_9161870	EVAL	A12	spoof
LA_E_9162077	EVAL	A09	spoof
LA_E_9162119	EVAL	A07	spoof
LA_E_9162493	EVAL	A10	spoof
LA_E_9162748	EVAL	A10	spoof
LA_E_9163334	EVAL	A09	spoof
LA_E_9163743	EVAL	A12	spoof
LA_E_9163823	EVAL	A10	spoof
LA_E_9163862	EVAL	A09	spoof
LA_E_9164485	EVAL	A07	spoof
LA_E_9164582	EVAL	A12	spoof
LA_E_9164612	EVAL	A07	spoof
LA_E_9164668	EVAL	A07	spoof
LA_E_9165692	EVAL	A09	spoof
LA_E_9166176	EVAL	A09	spoof
LA_E_9166326	EVAL	A11	spoof
LA_E_9166402	EVAL	A08	spoof
LA_E_9166544	EVAL	A07	spoof
LA_E_9167177	EVAL	A11	spoof
LA_E_9167747	EVAL	A10	spoof
LA_E_9168451	EVAL	A10	spoof
LA_E_9169016	EVAL	A11	spoof
LA_E_9169022	EVAL	A11	spoof
LA_E_9169848	EVAL	A09	spoof
LA_E_9170088	EVAL	bonafide	bonafide
LA_E_9171694	EVAL	A07	spoof
LA_E_9172158	EVAL	A10	spoof
LA_E_9172502	EVAL	A08	spoof
LA_E_9173226	EVAL	A09	spoof
LA_E_9173480	EVAL	A07	spoof
LA_E_9174106	EVAL	A12	spoof
LA_E_9174168	EVAL	A12	spoof
LA_E_9174290	EVAL	A12	spoof
LA_E_9174730	EVAL	bonafide	bonafide
LA_E_9175024	EVAL	A07	spoof
LA_E_9175208	EVAL	A11	spoof
LA_E_9175560	EVAL	A08	spoof
LA_E_9175808	EVAL	A07	spoof
LA_E_9175825	EVAL	A10	spoof
LA_E_9175830	EVAL	A08	spoof
LA_E_9175864	EVAL	A10	spoof
LA_E_9176404	EVAL	A07	spoof
LA_E_9176409	EVAL	A10	spoof
LA_E_9177622	EVAL	A10	spoof
LA_E_9177652	EVAL	A07	spoof
LA_E_9177746	EVAL	A08	spoof
LA_E_9178119	EVAL	A08	spoof
LA_E_9178178	EVAL	A10	spoof
LA_E_9178469	EVAL	A09	spoof
LA_E_9178845	EVAL	A08	spoof
LA_E_9179782	EVAL	A12	spoof
LA_E_9180610	EVAL	A07	spoof
LA_E_9181095	EVAL	A07	spoof
LA_E_9181784	EVAL	A10	spoof
LA_E_9181910	EVAL	A09	spoof
LA_E_9181983	EVAL	A07	spoof
LA_E_9182204	EVAL	A12	spoof
LA_E_9182504	EVAL	A09	spoof
LA_E_9183545	EVAL	A09	spoof
LA_E_9183862	EVAL	A12	spoof
LA_E_9184768	EVAL	A11	spoof
LA_E_9184975	EVAL	A12	spoof
LA_E_9187139	EVAL	A08	spoof
LA_E_9187229	EVAL	A09	spoof
LA_E_9187498	EVAL	A10	spoof
LA_E_9188608	EVAL	A10	spoof
LA_E_9188723	EVAL	A07	spoof
LA_E_9189297	EVAL	A08	spoof
LA_E_9190068	EVAL	A09	spoof
LA_E_9190333	EVAL	A11	spoof
LA_E_9190874	EVAL	A08	spoof
LA_E_9190891	EVAL	A10	spoof
LA_E_9191097	EVAL	A12	spoof
LA_E_9191204	EVAL	A07	spoof
LA_E_9192254	EVAL	A08	spoof
LA_E_9192392	EVAL	A07	spoof
LA_E_9192669	EVAL	A10	spoof
LA_E_9192953	EVAL	A09	spoof
LA_E_9193160	EVAL	A08	spoof
LA_E_9194118	EVAL	A12	spoof
LA_E_9194429	EVAL	A09	spoof
LA_E_9194996	EVAL	A08	spoof
LA_E_9195705	EVAL	bonafide	bonafide
LA_E_9195890	EVAL	A10	spoof
LA_E_9196033	EVAL	bonafide	bonafide
LA_E_9196455	EVAL	A10	spoof
LA_E_9196712	EVAL	A09	spoof
LA_E_9196738	EVAL	A07	spoof
LA_E_9196818	EVAL	A11	spoof
LA_E_9197172	EVAL	A09	spoof
LA_E_9198298	EVAL	A11	spoof
LA_E_9198595	EVAL	A08	spoof
LA_E_9199108	EVAL	A11	spoof
LA_E_9199121	EVAL	A10	spoof
LA_E_9199481	EVAL	A11	spoof
LA_E_9201140	EVAL	A08	spoof
LA_E_9201776	EVAL	A10	spoof
LA_E_9202999	EVAL	A12	spoof
LA_E_9203327	EVAL	A10	spoof
LA_E_9203710	EVAL	A10	spoof
LA_E_9204277	EVAL	A12	spoof
LA_E_9205069	EVAL	bonafide	bonafide
LA_E_9205858	EVAL	A07	spoof
LA_E_9206712	EVAL	A10	spoof
LA_E_9207104	EVAL	A11	spoof
LA_E_9207191	EVAL	A09	spoof
LA_E_9207401	EVAL	A07	spoof
LA_E_9207914	EVAL	A12	spoof
LA_E_9208006	EVAL	A07	spoof
LA_E_9208628	EVAL	A10	spoof
LA_E_9209150	EVAL	A07	spoof
LA_E_9209202	EVAL	A09	spoof
LA_E_9209393	EVAL	A09	spoof
LA_E_9209487	EVAL	A10	spoof
LA_E_9209678	EVAL	A07	spoof
LA_E_9210080	EVAL	A08	spoof
LA_E_9210351	EVAL	A10	spoof
LA_E_9210635	EVAL	A10	spoof
LA_E_9210679	EVAL	A08	spoof
LA_E_9210740	EVAL	A08	spoof
LA_E_9210973	EVAL	A10	spoof
LA_E_9212484	EVAL	A07	spoof
LA_E_9212606	EVAL	A09	spoof
LA_E_9212630	EVAL	A08	spoof
LA_E_9212648	EVAL	A07	spoof
LA_E_9212862	EVAL	A07	spoof
LA_E_9213663	EVAL	A09	spoof
LA_E_9213783	EVAL	A08	spoof
LA_E_9214210	EVAL	A07	spoof
LA_E_9214436	EVAL	A12	spoof
LA_E_9214834	EVAL	bonafide	bonafide
LA_E_9215251	EVAL	A08	spoof
LA_E_9215666	EVAL	A07	spoof
LA_E_9215778	EVAL	A10	spoof
LA_E_9216884	EVAL	A10	spoof
LA_E_9216954	EVAL	A11	spoof
LA_E_9217364	EVAL	A12	spoof
LA_E_9217381	EVAL	A10	spoof
LA_E_9217523	EVAL	A09	spoof
LA_E_9217656	EVAL	A10	spoof
LA_E_9218588	EVAL	A11	spoof
LA_E_9219334	EVAL	bonafide	bonafide
LA_E_9219527	EVAL	A12	spoof
LA_E_9219948	EVAL	A07	spoof
LA_E_9220928	EVAL	A07	spoof
LA_E_9221416	EVAL	A09	spoof
LA_E_9222574	EVAL	A12	spoof
LA_E_9224465	EVAL	A09	spoof
LA_E_9224612	EVAL	A08	spoof
LA_E_9224868	EVAL	A08	spoof
LA_E_9225784	EVAL	A08	spoof
LA_E_9225828	EVAL	A07	spoof
LA_E_9226910	EVAL	A08	spoof
LA_E_9227069	EVAL	A08	spoof
LA_E_9227322	EVAL	A11	spoof
LA_E_9228011	EVAL	A07	spoof
LA_E_9228154	EVAL	A12	spoof
LA_E_9228384	EVAL	A10	spoof
LA_E_9228699	EVAL	A11	spoof
LA_E_9229637	EVAL	A12	spoof
LA_E_9229983	EVAL	A10	spoof
LA_E_9230134	EVAL	A10	spoof
LA_E_9230364	EVAL	A08	spoof
LA_E_9230617	EVAL	A12	spoof
LA_E_9230893	EVAL	A10	spoof
LA_E_9231082	EVAL	A08	spoof
LA_E_9233616	EVAL	A11	spoof
LA_E_9233743	EVAL	A10	spoof
LA_E_9235052	EVAL	A11	spoof
LA_E_9235541	EVAL	bonafide	bonafide
LA_E_9236598	EVAL	A11	spoof
LA_E_9237006	EVAL	A12	spoof
LA_E_9237052	EVAL	A08	spoof
LA_E_9237487	EVAL	A10	spoof
LA_E_9237587	EVAL	A08	spoof
LA_E_9237881	EVAL	A12	spoof
LA_E_9238216	EVAL	A11	spoof
LA_E_9238343	EVAL	A07	spoof
LA_E_9238424	EVAL	A07	spoof
LA_E_9238764	EVAL	A09	spoof
LA_E_9238900	EVAL	A08	spoof
LA_E_9238908	EVAL	A09	spoof
LA_E_9239782	EVAL	A12	spoof
LA_E_9239925	EVAL	A08	spoof
LA_E_9240707	EVAL	A09	spoof
LA_E_9241764	EVAL	A12	spoof
LA_E_9242059	EVAL	A08	spoof
LA_E_9242293	EVAL	A08	spoof
LA_E_9242676	EVAL	A09	spoof
LA_E_9243196	EVAL	A08	spoof
LA_E_9244024	EVAL	A08	spoof
LA_E_9244178	EVAL	A09	spoof
LA_E_9244292	EVAL	A10	spoof
LA_E_9244405	EVAL	A09	spoof
LA_E_9245676	EVAL	A08	spoof
LA_E_9245883	EVAL	A12	spoof
LA_E_9246681	EVAL	A07	spoof
LA_E_9246824	EVAL	A08	spoof
LA_E_9247726	EVAL	A09	spoof
LA_E_9248324	EVAL	A09	spoof
LA_E_9248423	EVAL	A11	spoof
LA_E_9248657	EVAL	A11	spoof
LA_E_9248660	EVAL	A11	spoof
LA_E_9249968	EVAL	A10	spoof
LA_E_9250763	EVAL	A08	spoof
LA_E_9251112	EVAL	A11	spoof
LA_E_9251287	EVAL	A11	spoof
LA_E_9251427	EVAL	A12	spoof
LA_E_9251773	EVAL	A11	spoof
LA_E_9251837	EVAL	A10	spoof
LA_E_9251958	EVAL	A11	spoof
LA_E_9252080	EVAL	A11	spoof
LA_E_9253066	EVAL	A10	spoof
LA_E_9253261	EVAL	A07	spoof
LA_E_9253387	EVAL	A10	spoof
LA_E_9253407	EVAL	A11	spoof
LA_E_9253668	EVAL	A09	spoof
LA_E_9253729	EVAL	A07	spoof
LA_E_9253769	EVAL	A11	spoof
LA_E_9254816	EVAL	A09	spoof
LA_E_9255864	EVAL	A10	spoof
LA_E_9256053	EVAL	A10	spoof
LA_E_9256377	EVAL	A11	spoof
LA_E_9257802	EVAL	A12	spoof
LA_E_9258272	EVAL	A10	spoof
LA_E_9258313	EVAL	A11	spoof
LA_E_9258810	EVAL	A07	spoof
LA_E_9259154	EVAL	A07	spoof
LA_E_9259335	EVAL	A09	spoof
LA_E_9259382	EVAL	A11	spoof
LA_E_9259498	EVAL	A10	spoof
LA_E_9259580	EVAL	A08	spoof
LA_E_9259972	EVAL	A08	spoof
LA_E_9260009	EVAL	A12	spoof
LA_E_9260249	EVAL	A10	spoof
LA_E_9260253	EVAL	A10	spoof
LA_E_9260557	EVAL	A08	spoof
LA_E_9260614	EVAL	A10	spoof
LA_E_9260911	EVAL	A11	spoof
LA_E_9261881	EVAL	A12	spoof
LA_E_9264016	EVAL	A12	spoof
LA_E_9264220	EVAL	A11	spoof
LA_E_9265373	EVAL	A11	spoof
LA_E_9266084	EVAL	bonafide	bonafide
LA_E_9266414	EVAL	bonafide	bonafide
LA_E_9266422	EVAL	A09	spoof
LA_E_9266843	EVAL	bonafide	bonafide
LA_E_9267566	EVAL	bonafide	bonafide
LA_E_9268189	EVAL	A07	spoof
LA_E_9268680	EVAL	A09	spoof
LA_E_9269264	EVAL	A07	spoof
LA_E_9269605	EVAL	A09	spoof
LA_E_9270241	EVAL	A12	spoof
LA_E_9270259	EVAL	A09	spoof
LA_E_9271719	EVAL	A08	spoof
LA_E_9271805	EVAL	A12	spoof
LA_E_9271901	EVAL	A11	spoof
LA_E_9272571	EVAL	A11	spoof
LA_E_9274312	EVAL	A08	spoof
LA_E_9274391	EVAL	bonafide	bonafide
LA_E_9274545	EVAL	A09	spoof
LA_E_9274919	EVAL	A08	spoof
LA_E_9275020	EVAL	A09	spoof
LA_E_9276099	EVAL	A07	spoof
LA_E_9276329	EVAL	A12	spoof
LA_E_9276800	EVAL	A07	spoof
LA_E_9276847	EVAL	A11	spoof
LA_E_9277596	EVAL	A08	spoof
LA_E_9277943	EVAL	A08	spoof
LA_E_9278518	EVAL	A11	spoof
LA_E_9279446	EVAL	A08	spoof
LA_E_9279527	EVAL	A11	spoof
LA_E_9279608	EVAL	A07	spoof
LA_E_9280037	EVAL	bonafide	bonafide
LA_E_9280396	EVAL	A12	spoof
LA_E_9280467	EVAL	A09	spoof
LA_E_9280656	EVAL	A10	spoof
LA_E_9280755	EVAL	A09	spoof
LA_E_9280895	EVAL	A11	spoof
LA_E_9280934	EVAL	A12	spoof
LA_E_9281145	EVAL	A08	spoof
LA_E_9281217	EVAL	A11	spoof
LA_E_9281860	EVAL	A11	spoof
LA_E_9282552	EVAL	A09	spoof
LA_E_9283363	EVAL	A07	spoof
LA_E_9284150	EVAL	A08	spoof
LA_E_9285232	EVAL	A11	spoof
LA_E_9285429	EVAL	A11	spoof
LA_E_9285655	EVAL	A09	spoof
LA_E_9285697	EVAL	A07	spoof
LA_E_9286823	EVAL	A08	spoof
LA_E_9287065	EVAL	A07	spoof
LA_E_9287264	EVAL	A10	spoof
LA_E_9287320	EVAL	A12	spoof
LA_E_9287767	EVAL	A10	spoof
LA_E_9287801	EVAL	A12	spoof
LA_E_9287856	EVAL	A08	spoof
LA_E_9288046	EVAL	A11	spoof
LA_E_9288756	EVAL	A11	spoof
LA_E_9288824	EVAL	A10	spoof
LA_E_9289036	EVAL	A10	spoof
LA_E_9289867	EVAL	A07	spoof
LA_E_9291955	EVAL	bonafide	bonafide
LA_E_9294186	EVAL	A09	spoof
LA_E_9294731	EVAL	A09	spoof
LA_E_9295072	EVAL	A12	spoof
LA_E_9295754	EVAL	A11	spoof
LA_E_9296111	EVAL	A12	spoof
LA_E_9296274	EVAL	A10	spoof
LA_E_9296623	EVAL	A10	spoof
LA_E_9296794	EVAL	A08	spoof
LA_E_9296875	EVAL	A07	spoof
LA_E_9296985	EVAL	A09	spoof
LA_E_9297648	EVAL	A07	spoof
LA_E_9298421	EVAL	A12	spoof
LA_E_9298500	EVAL	A10	spoof
LA_E_9298677	EVAL	A11	spoof
LA_E_9298765	EVAL	A12	spoof
LA_E_9299421	EVAL	A12	spoof
LA_E_9299610	EVAL	A09	spoof
LA_E_9300214	EVAL	A12	spoof
LA_E_9300592	EVAL	A12	spoof
LA_E_9300649	EVAL	A10	spoof
LA_E_9300686	EVAL	A11	spoof
LA_E_9301086	EVAL	bonafide	bonafide
LA_E_9301157	EVAL	A12	spoof
LA_E_9301519	EVAL	A12	spoof
LA_E_9301727	EVAL	A12	spoof
LA_E_9301809	EVAL	A11	spoof
LA_E_9301954	EVAL	A11	spoof
LA_E_9303100	EVAL	A12	spoof
LA_E_9303740	EVAL	A12	spoof
LA_E_9304384	EVAL	A10	spoof
LA_E_9304484	EVAL	bonafide	bonafide
LA_E_9304698	EVAL	A12	spoof
LA_E_9304894	EVAL	A09	spoof
LA_E_9305651	EVAL	A11	spoof
LA_E_9306047	EVAL	A11	spoof
LA_E_9306840	EVAL	A12	spoof
LA_E_9307876	EVAL	A07	spoof
LA_E_9308464	EVAL	A11	spoof
LA_E_9308962	EVAL	A10	spoof
LA_E_9309083	EVAL	A07	spoof
LA_E_9309205	EVAL	bonafide	bonafide
LA_E_9309762	EVAL	A10	spoof
LA_E_9309839	EVAL	A12	spoof
LA_E_9310650	EVAL	A08	spoof
LA_E_9310782	EVAL	A12	spoof
LA_E_9311823	EVAL	A12	spoof
LA_E_9312155	EVAL	A08	spoof
LA_E_9313845	EVAL	A07	spoof
LA_E_9314027	EVAL	A08	spoof
LA_E_9314539	EVAL	A07	spoof
LA_E_9315174	EVAL	A07	spoof
LA_E_9315313	EVAL	A12	spoof
LA_E_9315488	EVAL	A11	spoof
LA_E_9315597	EVAL	A12	spoof
LA_E_9315918	EVAL	A11	spoof
LA_E_9316708	EVAL	A09	spoof
LA_E_9316905	EVAL	A07	spoof
LA_E_9317692	EVAL	A12	spoof
LA_E_9318664	EVAL	A10	spoof
LA_E_9318798	EVAL	A11	spoof
LA_E_9319164	EVAL	A09	spoof
LA_E_9319327	EVAL	A12	spoof
LA_E_9319377	EVAL	A12	spoof
LA_E_9321299	EVAL	A07	spoof
LA_E_9321431	EVAL	A11	spoof
LA_E_9321470	EVAL	A10	spoof
LA_E_9321899	EVAL	A11	spoof
LA_E_9322757	EVAL	A11	spoof
LA_E_9322959	EVAL	A07	spoof
LA_E_9323047	EVAL	A08	spoof
LA_E_9323059	EVAL	A07	spoof
LA_E_9323314	EVAL	A08	spoof
LA_E_9323504	EVAL	bonafide	bonafide
LA_E_9323649	EVAL	A10	spoof
LA_E_9325405	EVAL	A09	spoof
LA_E_9325917	EVAL	A08	spoof
LA_E_9325988	EVAL	A09	spoof
LA_E_9326054	EVAL	A11	spoof
LA_E_9327104	EVAL	A12	spoof
LA_E_9328436	EVAL	A10	spoof
LA_E_9328588	EVAL	A09	spoof
LA_E_9328922	EVAL	A11	spoof
LA_E_9329163	EVAL	A12	spoof
LA_E_9329796	EVAL	A09	spoof
LA_E_9330855	EVAL	A07	spoof
LA_E_9331220	EVAL	A10	spoof
LA_E_9331352	EVAL	A09	spoof
LA_E_9331565	EVAL	A12	spoof
LA_E_9331822	EVAL	A11	spoof
LA_E_9332240	EVAL	A09	spoof
LA_E_9332568	EVAL	bonafide	bonafide
LA_E_9334136	EVAL	A10	spoof
LA_E_9334213	EVAL	A11	spoof
LA_E_9334235	EVAL	A08	spoof
LA_E_9334649	EVAL	A10	spoof
LA_E_9335290	EVAL	A12	spoof
LA_E_9336014	EVAL	A11	spoof
LA_E_9336082	EVAL	A10	spoof
LA_E_9336393	EVAL	A09	spoof
LA_E_9336595	EVAL	A11	spoof
LA_E_9336627	EVAL	A12	spoof
LA_E_9337936	EVAL	A12	spoof
LA_E_9339157	EVAL	A10	spoof
LA_E_9339162	EVAL	A07	spoof
LA_E_9340762	EVAL	A09	spoof
LA_E_9342092	EVAL	A11	spoof
LA_E_9343191	EVAL	A10	spoof
LA_E_9344176	EVAL	A10	spoof
LA_E_9344760	EVAL	A12	spoof
LA_E_9344947	EVAL	A11	spoof
LA_E_9345428	EVAL	A11	spoof
LA_E_9346013	EVAL	A11	spoof
LA_E_9346662	EVAL	A11	spoof
LA_E_9347318	EVAL	bonafide	bonafide
LA_E_9347340	EVAL	A08	spoof
LA_E_9347520	EVAL	A10	spoof
LA_E_9347795	EVAL	A09	spoof
LA_E_9348038	EVAL	A07	spoof
LA_E_9349010	EVAL	A10	spoof
LA_E_9349328	EVAL	A08	spoof
LA_E_9349465	EVAL	A07	spoof
LA_E_9351219	EVAL	A12	spoof
LA_E_9352298	EVAL	A08	spoof
LA_E_9352847	EVAL	bonafide	bonafide
LA_E_9353340	EVAL	A07	spoof
LA_E_9353933	EVAL	A09	spoof
LA_E_9354055	EVAL	A09	spoof
LA_E_9354612	EVAL	A09	spoof
LA_E_9354672	EVAL	A11	spoof
LA_E_9354930	EVAL	A11	spoof
LA_E_9355244	EVAL	A12	spoof
LA_E_9356058	EVAL	A11	spoof
LA_E_9356605	EVAL	A11	spoof
LA_E_9356653	EVAL	A10	spoof
LA_E_9357764	EVAL	A11	spoof
LA_E_9357956	EVAL	A08	spoof
LA_E_9358075	EVAL	bonafide	bonafide
LA_E_9359134	EVAL	A12	spoof
LA_E_9359800	EVAL	A07	spoof
