file_id	partition	system	label	vctk_id	transcript
LA_E_9672220	EVAL	A08	spoof	-	The epidemic is here and with it will come a tidal wave of poor health among teenagers and young adults.
LA_E_9672729	EVAL	A10	spoof	-	Referees have been handling this for years and will have to handle it for years to come.
LA_E_9672753	EVAL	A08	spoof	-	Keep this in mind.
LA_E_9672983	EVAL	A07	spoof	-	The Scots though need to be professional, to treat this like any other ground, and not allow their mental slip of two years ago to happen again.
LA_E_9673152	EVAL	A08	spoof	-	He has said he will not bring the opposition into the Cabinet.
LA_E_9673243	EVAL	A09	spoof	-	It is so beautiful.
LA_E_9673261	EVAL	A11	spoof	-	The country will continue building a market economy and a democratic society.
LA_E_9673332	EVAL	A08	spoof	-	He will address the nation this evening.
LA_E_9674452	EVAL	A11	spoof	-	He hinted he had received offers from other bidders, though a buy-out by Ford always appeared likely.
LA_E_9674653	EVAL	A08	spoof	-	He's in his element and the audience is delighted by him.
LA_E_9674654	EVAL	A12	spoof	-	They live in a very structured environment.
LA_E_9674896	EVAL	A07	spoof	-	The real enemy is in your own back yard.
LA_E_9675161	EVAL	A09	spoof	-	He produced a different attitude in the club, even in training.
LA_E_9675421	EVAL	A09	spoof	-	The judges are expected to issue a written decision later.
LA_E_9676001	EVAL	A12	spoof	-	It was working.
LA_E_9676797	EVAL	A09	spoof	-	The manager wanted to change things around and that is is his right.
LA_E_9676927	EVAL	A07	spoof	-	We work for the athlete.
LA_E_9677214	EVAL	A10	spoof	-	That should be the subject matter of a public debate.
LA_E_9677875	EVAL	A11	spoof	-	I saw military vehicles in the distance.
LA_E_9677967	EVAL	A11	spoof	-	They've got three-quarters of the way.
LA_E_9678417	EVAL	A12	spoof	-	It's only fair.
LA_E_9679190	EVAL	A07	spoof	-	They are secure.
LA_E_9679309	EVAL	A10	spoof	-	It seems a little short to me.
LA_E_9679435	EVAL	A09	spoof	-	The Government yesterday announced its proposed new pension account.
LA_E_9679623	EVAL	A07	spoof	-	The playing was stunning.
LA_E_9680012	EVAL	A09	spoof	-	It could well be military.
LA_E_9680500	EVAL	A07	spoof	-	It is not easy when you are young, but hopefully, we can get a few years with the new manager and get used to the way he works.
LA_E_9680817	EVAL	A10	spoof	-	I'm not making any specific attempt on the world record.
LA_E_9682287	EVAL	A08	spoof	-	We're through - that is the only good thing we can take from that performance.
LA_E_9682425	EVAL	A07	spoof	-	But we have built a platform for next season.
LA_E_9682615	EVAL	A10	spoof	-	Rugby is now just like football.
LA_E_9684040	EVAL	A08	spoof	-	He has come in before and done a good job for us.
LA_E_9684334	EVAL	A09	spoof	-	However, the snow was welcomed by some.
LA_E_9686154	EVAL	A12	spoof	-	That is certainly true.
LA_E_9687964	EVAL	A08	spoof	-	I do not see them being able to do that ever again.
LA_E_9688465	EVAL	A12	spoof	-	The scheme has been funded by the Government.
LA_E_9689392	EVAL	A09	spoof	-	She had planned to visit Edinburgh on holiday but was approached by a woman in the airport at South Africa.
LA_E_9689812	EVAL	A12	spoof	-	There are two ways for the market to be opened up.
LA_E_9690043	EVAL	A10	spoof	-	It is the beginning of what is going to be a very long road.
LA_E_9690561	EVAL	A09	spoof	-	Several Labour members had openly opposed the proposals, including Mike Watson, the culture, tourism and sport minister, and Gordon Jackson.
LA_E_9691199	EVAL	A09	spoof	-	It was finally agreed on Saturday.
LA_E_9691868	EVAL	A08	spoof	-	The event has now gone to Helsinki.
LA_E_9691876	EVAL	A07	spoof	-	Senior officers there need to look into the matter urgently.
LA_E_9692664	EVAL	A12	spoof	-	She has reached the top of her profession.
LA_E_9693249	EVAL	bonafide	bonafide	p284_359	-
LA_E_9693336	EVAL	A11	spoof	-	It will make a huge difference.
LA_E_9693361	EVAL	A07	spoof	-	It's as wide as a church in here.
LA_E_9693723	EVAL	A12	spoof	-	We can just get on with our game.
LA_E_9693750	EVAL	A07	spoof	-	That is the bottom line.
LA_E_9694661	EVAL	A08	spoof	-	A new criminal records agency will be set up to widen police checks on people applying for jobs involving children.
LA_E_9695024	EVAL	A11	spoof	-	These questions have to be answered.
LA_E_9695181	EVAL	bonafide	bonafide	p318_326	-
LA_E_9695340	EVAL	A12	spoof	-	That is what we are going to try.
LA_E_9696309	EVAL	A07	spoof	-	There would be a north and south division.
LA_E_9696914	EVAL	A12	spoof	-	Today the Kremlin would be contacted in seconds.
LA_E_9697353	EVAL	A07	spoof	-	Lee McConnell has been the discovery of these championships.
LA_E_9697501	EVAL	A07	spoof	-	Which he is, too.
LA_E_9697514	EVAL	A10	spoof	-	The parents are devastated.
LA_E_9697519	EVAL	A07	spoof	-	Shelters are available.
LA_E_9698356	EVAL	A08	spoof	-	Maybe the Hearts support was so tiny because the game was being shown live on Sky.
LA_E_9700175	EVAL	A08	spoof	-	I'd love to stay here for many years to come.
LA_E_9701172	EVAL	A08	spoof	-	It was never a free kick.
LA_E_9701377	EVAL	A07	spoof	-	We are borrowing to invest.
LA_E_9701826	EVAL	A07	spoof	-	She's currently in foster care.
LA_E_9701827	EVAL	A10	spoof	-	Whether it will be worth following up if they do find the person responsible is another matter.
LA_E_9702221	EVAL	A07	spoof	-	Williamson would also wish to take his back-room staff with him.
LA_E_9702847	EVAL	A11	spoof	-	This withdrawal of cover will have major implications for the services we currently provide.
LA_E_9702942	EVAL	A12	spoof	-	And, more often than not, they got it.
LA_E_9703211	EVAL	A07	spoof	-	It's like a garage.
LA_E_9703326	EVAL	bonafide	bonafide	p313_407	-
LA_E_9703370	EVAL	A08	spoof	-	He made no big mistakes.
LA_E_9703431	EVAL	A07	spoof	-	I wouldn't want the festival to be predictable.
LA_E_9703483	EVAL	A07	spoof	-	I was travelling with a male friend and he was sent off to the other side of the hostel.
LA_E_9703884	EVAL	A09	spoof	-	He's very explosive.
LA_E_9704051	EVAL	bonafide	bonafide	p316_345	-
LA_E_9704138	EVAL	A07	spoof	-	Allan is going to be crucial in our development this year.
LA_E_9704175	EVAL	A09	spoof	-	Links golf is my favourite.
LA_E_9704222	EVAL	A08	spoof	-	After some discussion they did.
LA_E_9704351	EVAL	A07	spoof	-	That's a very serious matter.
LA_E_9704402	EVAL	A07	spoof	-	He needs to be playing week in, week out, at a higher level.
LA_E_9704511	EVAL	A07	spoof	-	And they were being paid ?
LA_E_9704665	EVAL	A08	spoof	-	Taylor also reckons that the conversion of the top-level from amateur to professional has not improved the situation.
LA_E_9704852	EVAL	A08	spoof	-	She has recently become a regular member of the Scottish Opera company.
LA_E_9704858	EVAL	A08	spoof	-	Fibre to fibre.
LA_E_9704960	EVAL	A11	spoof	-	Nobody believes him.
LA_E_9706910	EVAL	A11	spoof	-	She brings us so much joy.
LA_E_9708168	EVAL	A08	spoof	-	He knows what we are capable of.
LA_E_9708352	EVAL	A08	spoof	-	What about those poor farmers whose animals are being slaughtered in the foot-and-mouth epidemic?
LA_E_9709334	EVAL	A10	spoof	-	It will not be considered by me until after the Welsh game in Cardiff.
LA_E_9709518	EVAL	A11	spoof	-	We must also find more donors.
LA_E_9710268	EVAL	A09	spoof	-	Sadly, marriages do often end.
LA_E_9710641	EVAL	A12	spoof	-	He said a report would be submitted to the procurator-fiscal at Kirkcaldy.
LA_E_9711319	EVAL	A08	spoof	-	He sat down at the piano.
LA_E_9711548	EVAL	A08	spoof	-	The marshall at the turn was great.
LA_E_9711929	EVAL	A11	spoof	-	The benefits for women taking hormone replacement therapy were found to be even greater.
LA_E_9712138	EVAL	A12	spoof	-	That is as it may be.
LA_E_9712280	EVAL	A08	spoof	-	In law, the sheriff was absolutely right in what he did.
LA_E_9713124	EVAL	A08	spoof	-	Duncan should do the same - the Czech game showed just how badly we need him.
LA_E_9713436	EVAL	A10	spoof	-	It was a very big win for us.
LA_E_9713509	EVAL	A09	spoof	-	He tied up too, or he'd have had me.
LA_E_9714417	EVAL	A11	spoof	-	This season has been a nightmare.
LA_E_9714476	EVAL	A09	spoof	-	You're always working on things in this game, always trying new equipment or new techniques.
LA_E_9714511	EVAL	A11	spoof	-	Team orders are controversial.
LA_E_9714818	EVAL	A08	spoof	-	Surely, if anything, it would be the other way round.
LA_E_9714876	EVAL	A08	spoof	-	So now you know.
LA_E_9715412	EVAL	A08	spoof	-	I think we're the better side.
LA_E_9716040	EVAL	A10	spoof	-	That would create a better playing field for everyone else.
LA_E_9716628	EVAL	A07	spoof	-	That is not known.
LA_E_9718447	EVAL	A11	spoof	-	Nato is now united and prepared to carry out its warning.
LA_E_9718695	EVAL	A10	spoof	-	I am still waiting for a reply.
LA_E_9718775	EVAL	A08	spoof	-	Whether it will be worth following up if they do find the person responsible is another matter.
LA_E_9718969	EVAL	A07	spoof	-	That is our main aim.
LA_E_9719386	EVAL	A10	spoof	-	It's been a hard season but it's also been quite enjoyable.
LA_E_9719554	EVAL	A07	spoof	-	That game was important to us and we learned a lot from it.
LA_E_9720017	EVAL	A08	spoof	-	It's quite nice.
LA_E_9720459	EVAL	A09	spoof	-	Ayr took the upper hand in the second half as they went in search of an equaliser.
LA_E_9720631	EVAL	A12	spoof	-	Look, look!
LA_E_9720805	EVAL	A07	spoof	-	He told me.
LA_E_9721367	EVAL	A10	spoof	-	There are still some matters to be discussed.
LA_E_9721785	EVAL	bonafide	bonafide	p280_259	-
LA_E_9722382	EVAL	A08	spoof	-	They are the innocent victims.
LA_E_9722569	EVAL	A12	spoof	-	We are coming to the north.
LA_E_9722623	EVAL	A08	spoof	-	I have tonight resigned as a member of the European Commission.
LA_E_9723653	EVAL	A08	spoof	-	The law should be changed.
LA_E_9723720	EVAL	A10	spoof	-	That's as good as it gets.
LA_E_9724569	EVAL	bonafide	bonafide	p274_275	-
LA_E_9724977	EVAL	A12	spoof	-	Monaco, too, had disappointed their supporters before the weekend revival.
LA_E_9726112	EVAL	A12	spoof	-	There were no new cases yesterday.
LA_E_9726187	EVAL	A09	spoof	-	Playing a stand-up comedian brought back a lot of memories.
LA_E_9727083	EVAL	A07	spoof	-	Mr Bush was given much of the credit for leading his Republicans in winning control of both houses.
LA_E_9727494	EVAL	A12	spoof	-	He implied that the size of the audience was also orchestrated.
LA_E_9730193	EVAL	A10	spoof	-	His speech was short.
LA_E_9730452	EVAL	A11	spoof	-	I don't have to work.
LA_E_9731295	EVAL	A07	spoof	-	Stewart Milne, the Aberdeen chairman, this week unveiled plans to move out of Pittodrie to a new modern purpose-built stadium on the city's outskirts.
LA_E_9731647	EVAL	A09	spoof	-	However, just a year later we took a full revenge.
LA_E_9731795	EVAL	A11	spoof	-	New York is my home.
LA_E_9732126	EVAL	A07	spoof	-	The venue is confirmed and it is definite.
LA_E_9732278	EVAL	A12	spoof	-	A formal announcement is expected this morning at a news conference.
LA_E_9732568	EVAL	A12	spoof	-	Kathy Burke is one of those actresses the movie people like.
LA_E_9733086	EVAL	A11	spoof	-	When you look at his record it is fantastic.
LA_E_9734122	EVAL	A09	spoof	-	The majority of these children, like the nine-year-old boy, live in lone-parent families.
LA_E_9734226	EVAL	A08	spoof	-	But, then, he has not been consulted on the matter, which is one reason for the tension that now exists between him and the festival management.
LA_E_9734288	EVAL	A10	spoof	-	This finally was a time for music and poetry and humour.
LA_E_9734451	EVAL	A09	spoof	-	Property from two robberies were found at that and a second address.
LA_E_9734461	EVAL	A09	spoof	-	They first met during a Step in London.
LA_E_9734794	EVAL	A10	spoof	-	Dundee United, though, will be extremely dangerous because of their league position.
LA_E_9736028	EVAL	A11	spoof	-	I am not aware of anything as yet for Scotland.
LA_E_9736705	EVAL	A11	spoof	-	I hope it will rectify this.
LA_E_9737551	EVAL	A07	spoof	-	A quality audit officer has also been appointed.
LA_E_9737657	EVAL	A09	spoof	-	It is also very valuable.
LA_E_9737723	EVAL	A07	spoof	-	There may be hope this year, however.
LA_E_9738453	EVAL	A12	spoof	-	They [the coaches] can certainly review our players for next season.
LA_E_9738610	EVAL	A11	spoof	-	Ferguson should take note.
LA_E_9739277	EVAL	A09	spoof	-	However, just on the interval, Ian Thomson scored for Newton.
LA_E_9740556	EVAL	A11	spoof	-	I'd been out with my girlfriend and we were attacked.
LA_E_9740822	EVAL	A08	spoof	-	I would like to see the team starting matches better.
LA_E_9742234	EVAL	A10	spoof	-	I have tried for years to find them through official channels without success but maybe the book will help.
LA_E_9742419	EVAL	A12	spoof	-	Fibre to fibre.
LA_E_9743538	EVAL	A11	spoof	-	The ball is firmly in their court.
LA_E_9743721	EVAL	A07	spoof	-	The council offered to work with Mr Murray in developing his concept.
LA_E_9744564	EVAL	A09	spoof	-	We still hung out.
LA_E_9744749	EVAL	A10	spoof	-	Becoming a parent is not just a one-off event.
LA_E_9746237	EVAL	A07	spoof	-	The about-turn was welcomed by road-safety campaigners.
LA_E_9746396	EVAL	A11	spoof	-	A detailed study of his life and work is in preparation and will be published shortly.
LA_E_9746773	EVAL	A12	spoof	-	These will finally be corrected by next week.
LA_E_9747051	EVAL	A08	spoof	-	But what lies ahead?
LA_E_9748068	EVAL	A10	spoof	-	Today, the story is different.
LA_E_9748900	EVAL	A07	spoof	-	This band is used to unusual venues.
LA_E_9748984	EVAL	A07	spoof	-	Thankfully the false start was down to the Bulgarian.
LA_E_9751029	EVAL	A10	spoof	-	It has happened for generations.
LA_E_9751440	EVAL	bonafide	bonafide	p236_256	-
LA_E_9751897	EVAL	A09	spoof	-	The most important thing is to get a programme for government.
LA_E_9751988	EVAL	A07	spoof	-	A spokeswoman for Strathclyde Police said, We attended at a house in Glasgow and removed a flag from the front garden.
LA_E_9752426	EVAL	A11	spoof	-	It is important, as all these cases are, to the development of Scots law.
LA_E_9753409	EVAL	A08	spoof	-	The airport was even different.
LA_E_9755125	EVAL	bonafide	bonafide	p295_400	-
LA_E_9755183	EVAL	A09	spoof	-	Everything they said was true.
LA_E_9755745	EVAL	A08	spoof	-	The answer was in space.
LA_E_9756006	EVAL	A07	spoof	-	This is perfectly legal.
LA_E_9756467	EVAL	A12	spoof	-	He felt too close to head office.
LA_E_9756712	EVAL	A11	spoof	-	Construction would then begin.
LA_E_9757732	EVAL	A11	spoof	-	That is our main aim.
LA_E_9759891	EVAL	A12	spoof	-	I think we need a change.
LA_E_9760074	EVAL	A10	spoof	-	It is absolutely clear.
LA_E_9760554	EVAL	A12	spoof	-	I'm getting back up there now.
LA_E_9760572	EVAL	A09	spoof	-	I think it would be mutually beneficial.
LA_E_9760904	EVAL	A08	spoof	-	She now hopes to set up a support group to help other burns victims.
LA_E_9760948	EVAL	A08	spoof	-	Well, there you go.
LA_E_9761124	EVAL	A09	spoof	-	In the old days, it was easy.
LA_E_9761450	EVAL	A08	spoof	-	But some see the coalition itself as the main issue.
LA_E_9762888	EVAL	A11	spoof	-	They have been for some time now.
LA_E_9763270	EVAL	A10	spoof	-	However, he indicated that playing for one of Scotland's professional teams is an attractive option.
LA_E_9763316	EVAL	A11	spoof	-	Skovdahl was not for speculating on who will be fit for the flight.
LA_E_9763476	EVAL	A08	spoof	-	The shape of society is changing.
LA_E_9763779	EVAL	A07	spoof	-	A lot of the races we have been working very hard.
LA_E_9764737	EVAL	A10	spoof	-	It became a book by itself.
LA_E_9764983	EVAL	A12	spoof	-	The anxiety levels were high and today was just a case of hanging tough.
LA_E_9765626	EVAL	A08	spoof	-	It was really good to be able to talk things over with him in that way.
LA_E_9766966	EVAL	A11	spoof	-	It's got to be comfortable and come off fast.
LA_E_9767586	EVAL	A12	spoof	-	Gordon Brown was superb.
LA_E_9769180	EVAL	A09	spoof	-	The show will undoubtedly be an incredible launch pad for a sure fire number one.
LA_E_9770778	EVAL	A07	spoof	-	It's what he always believed in, attractive and attacking football.
LA_E_9772152	EVAL	A12	spoof	-	David Murray, the Rangers chairman, has never been one to take no for an answer, even when he's the one who said it.
LA_E_9772236	EVAL	A11	spoof	-	My daughter is an adult.
LA_E_9772589	EVAL	A08	spoof	-	In his absence, the council adopted the change.
LA_E_9773394	EVAL	A07	spoof	-	He wants to play in the Champions League.
LA_E_9774643	EVAL	A09	spoof	-	The advisory group on hepatitis will be asked to review this case and any implications for patient safety.
LA_E_9774784	EVAL	A11	spoof	-	He is keen to stay in public service.
LA_E_9775435	EVAL	A08	spoof	-	Some say it is an honour of the Yugoslav President.
LA_E_9775814	EVAL	A08	spoof	-	As the war of words erupted into the public domain, Mr John Taylor, the deputy leader of the Ulster Unionists, defended the decision.
LA_E_9776170	EVAL	A12	spoof	-	What was encouraging.
LA_E_9777185	EVAL	A10	spoof	-	He liked to be in touch with the sea and the hills.
LA_E_9777875	EVAL	A07	spoof	-	There are times when we think that this is easy.
LA_E_9778610	EVAL	A11	spoof	-	Julie Smith remains optimistic.
LA_E_9779234	EVAL	bonafide	bonafide	p274_256	-
LA_E_9780018	EVAL	bonafide	bonafide	p351_326	-
LA_E_9780326	EVAL	A12	spoof	-	For the moment, therefore, he is out of the international set-up.
LA_E_9780412	EVAL	A12	spoof	-	You have to make it exciting.
LA_E_9781037	EVAL	A08	spoof	-	The new Drugs Enforcement Agency is welcome, but does not, in itself, constitute a substantial attack on Scotland's drugs crisis.
LA_E_9781077	EVAL	A11	spoof	-	You can only tell how ready they are once you have put them out.
LA_E_9781388	EVAL	A07	spoof	-	I found a fault and it worked at it.
LA_E_9781763	EVAL	A07	spoof	-	First aid was administered at the scene.
LA_E_9782296	EVAL	A10	spoof	-	No wonder he missed the conversion.
LA_E_9782371	EVAL	A08	spoof	-	A definite date has not yet been set, but it is likely to take place in May or June.
LA_E_9782525	EVAL	A08	spoof	-	That would give a voice to the regions of England and also to the nations of Scotland, Wales and Northern Ireland.
LA_E_9782593	EVAL	A09	spoof	-	We all look at each other's results.
LA_E_9782612	EVAL	A08	spoof	-	Similar expressions of unity and conviction came from the Democrats.
LA_E_9782792	EVAL	bonafide	bonafide	p282_343	-
LA_E_9782835	EVAL	bonafide	bonafide	p280_236	-
LA_E_9784166	EVAL	A07	spoof	-	More care should also be given to people in their own homes and better support to unpaid carers.
LA_E_9784651	EVAL	bonafide	bonafide	p334_346	-
LA_E_9785693	EVAL	bonafide	bonafide	p376_233	-
LA_E_9785959	EVAL	A08	spoof	-	These will be considered a week tomorrow.
LA_E_9786362	EVAL	A08	spoof	-	There was no happiness.
LA_E_9786586	EVAL	A08	spoof	-	The Rangers annual meeting tomorrow promises to be a troubled one for chairman David Murray and his fellow directors.
LA_E_9787728	EVAL	A07	spoof	-	I am very hopeful that common sense will now prevail.
LA_E_9788218	EVAL	A11	spoof	-	There was a lot of money at stake.
LA_E_9788831	EVAL	A11	spoof	-	The rise and rise of Glasgow tourism parallels the transformation from city of industrial decline to City of Culture.
LA_E_9789220	EVAL	A12	spoof	-	We're determined to establish the facts.
LA_E_9789320	EVAL	A09	spoof	-	It gives a commitment.
LA_E_9789349	EVAL	A09	spoof	-	Hal Sutton and Greg Norman, to name but two, have been critical of such a negative attitude.
LA_E_9790686	EVAL	A09	spoof	-	Lord Rodger said, however, the evidence pointing to the guilt of the accused was very powerful.
LA_E_9791536	EVAL	A07	spoof	-	They must play for each other.
LA_E_9791921	EVAL	A08	spoof	-	We do have very active supporters in Scotland.
LA_E_9791922	EVAL	A09	spoof	-	If anyone thought we didn't have a caring society they should look at all this.
LA_E_9793985	EVAL	A09	spoof	-	They have not been happy.
LA_E_9794512	EVAL	A09	spoof	-	And we all understand that.
LA_E_9794744	EVAL	A11	spoof	-	We're going to rebuild.
LA_E_9796021	EVAL	A09	spoof	-	The Dream is as hard as they come.
LA_E_9797156	EVAL	A08	spoof	-	The inquiry will follow a Scottish Arts Council meeting earlier.
LA_E_9797303	EVAL	A09	spoof	-	We are very much on the way to the independence of our country.
LA_E_9797586	EVAL	A08	spoof	-	It is all very confusing because we are still going to be classed as criminals, even if we aren't arrested when the cannabis is for personal use.
LA_E_9797619	EVAL	A07	spoof	-	It was a cry for help.
LA_E_9798696	EVAL	A09	spoof	-	We fully appreciate this is a difficult time for our passengers.
LA_E_9800091	EVAL	A11	spoof	-	There is, too, the added pressure of expectation.
LA_E_9800723	EVAL	A09	spoof	-	However, they would not disclose the nature of the allegation.
LA_E_9801255	EVAL	A10	spoof	-	It is a great apprenticeship.
LA_E_9801579	EVAL	A10	spoof	-	This scheme should come into place in conjunction with park-and-ride facilities for commuters and visitors.
LA_E_9802593	EVAL	A10	spoof	-	The spirit is good in the team, but it has always been that way, even last season when things went wrong.
LA_E_9802904	EVAL	A12	spoof	-	Christie reacted with anger last night when he heard the decision, which he said he simply could not understand.
LA_E_9804067	EVAL	A09	spoof	-	And we got the first goal.
LA_E_9804168	EVAL	A08	spoof	-	Her heart was not in it.
LA_E_9804607	EVAL	A12	spoof	-	He has photos and has seen a video of Matthew.
LA_E_9805003	EVAL	A07	spoof	-	It is to pay for the stress and the suffering.
LA_E_9806896	EVAL	A07	spoof	-	I found the process of rehearsals very different from film and television.
LA_E_9807293	EVAL	A08	spoof	-	That, though, was then.
LA_E_9807784	EVAL	A08	spoof	-	As agreed, the prime minister was driven to Westminster Hall.
LA_E_9808021	EVAL	A11	spoof	-	Elsewhere the shock was replaced with tears and anger.
LA_E_9808274	EVAL	A12	spoof	-	He knows what he's got to do.
LA_E_9809344	EVAL	A08	spoof	-	We will not.
LA_E_9809584	EVAL	A11	spoof	-	Surprisingly, the Rugby Park side failed to heed the warning and had to live dangerously for the remainder of the half.
LA_E_9810287	EVAL	A07	spoof	-	Though she does not wish to analyse it too closely, she admits that, on her day, it just might be her.
LA_E_9810900	EVAL	A12	spoof	-	The striker has returned to the team after a spell out of favour.
LA_E_9811156	EVAL	A09	spoof	-	I'd never seen a play about me.
LA_E_9812793	EVAL	bonafide	bonafide	p334_280	-
LA_E_9813155	EVAL	A12	spoof	-	A detailed study of his life and work is in preparation and will be published shortly.
LA_E_9813732	EVAL	A12	spoof	-	But we all have to look at ourselves.
LA_E_9814816	EVAL	A07	spoof	-	Contents of the ruling cannot be appealed.
LA_E_9816102	EVAL	A11	spoof	-	I came into this world with nothing.
LA_E_9816270	EVAL	A12	spoof	-	It could now be up to the courts.
LA_E_9817821	EVAL	A12	spoof	-	Will he come to Scotland to see The Fever?
LA_E_9818033	EVAL	A11	spoof	-	This is history in the making.
LA_E_9818208	EVAL	A09	spoof	-	He also seemed to suggest he would be happy to leave Aberdeen if another club came in with an offer.
LA_E_9818419	EVAL	A09	spoof	-	Our supporters were superb.
LA_E_9818605	EVAL	A11	spoof	-	People will throw in the names of Graeme Souness and Kenny Dalglish as exceptions to the rule, but there were important circumstances that helped their causes.
LA_E_9818652	EVAL	A08	spoof	-	It has just been really difficult to get people to work it.
LA_E_9818989	EVAL	A12	spoof	-	Rangers can expect a physical battle in the national stadium tonight.
LA_E_9820190	EVAL	A12	spoof	-	He hinted he had received offers from other bidders, though a buy-out by Ford always appeared likely.
LA_E_9821124	EVAL	bonafide	bonafide	p299_336	-
LA_E_9821159	EVAL	bonafide	bonafide	p260_251	-
LA_E_9821198	EVAL	A08	spoof	-	Pensions are a long-term investment.
LA_E_9821227	EVAL	A08	spoof	-	The missing woman is from near Edinburgh, but currently lives in Glasgow.
LA_E_9821442	EVAL	A09	spoof	-	The opponents of tuition fees argue that access to higher education is a right that should be freely available.
LA_E_9821918	EVAL	A09	spoof	-	Several political parties called for a halt in the election campaign, but there was no immediate demand to postpone the vote.
LA_E_9821929	EVAL	A12	spoof	-	It doesn't say that, does it?
LA_E_9822495	EVAL	A09	spoof	-	It was in his last year that he was stabbed as he made his way home one night.
LA_E_9822744	EVAL	A09	spoof	-	I don't know what he was capable of.
LA_E_9822883	EVAL	A10	spoof	-	We're in shock.
LA_E_9823217	EVAL	A08	spoof	-	The capital costs are modest.
LA_E_9823355	EVAL	A09	spoof	-	Muir was both an advocate and a prisoner of the law.
LA_E_9823780	EVAL	A12	spoof	-	You know it's not that bad.
LA_E_9824003	EVAL	A10	spoof	-	Everybody agreed that that was our worst nightmare, to go to the theatre and be picked out.
LA_E_9824316	EVAL	A08	spoof	-	He wouldn't explain to us what we were doing wrong in the front row.
LA_E_9824614	EVAL	A10	spoof	-	I knew the script.
LA_E_9824654	EVAL	A11	spoof	-	My new belly putter simply wasn't working.
LA_E_9824777	EVAL	A09	spoof	-	He has tried to do it exactly by the rule book.
LA_E_9824828	EVAL	A10	spoof	-	All was well after the interval, however, when Mark Viduka emerged from the chorus line to take centre stage.
LA_E_9824924	EVAL	A12	spoof	-	It was horrendous.
LA_E_9825745	EVAL	A11	spoof	-	The pattern was striking.
LA_E_9825921	EVAL	A10	spoof	-	You can tell by the results at all levels of rugby that the home draw is vital.
LA_E_9826028	EVAL	A12	spoof	-	But it is understood to have happened after weeks of arguments.
LA_E_9826136	EVAL	A10	spoof	-	It is a harsh punishment on a young player who has no history of violent conduct on the pitch.
LA_E_9827015	EVAL	A11	spoof	-	Such a city does not exist.
LA_E_9828617	EVAL	bonafide	bonafide	p283_453	-
LA_E_9828856	EVAL	A11	spoof	-	We will not try to operate outside the organised football bodies.
LA_E_9828959	EVAL	A07	spoof	-	Attitudes are changing, he hopes.
LA_E_9829114	EVAL	A07	spoof	-	The jury at the second trial at Perth in June last year was not aware of these previous accusations.
LA_E_9829373	EVAL	A11	spoof	-	Lifestyle changes have also had a significant impact on divorce rates.
LA_E_9829523	EVAL	A10	spoof	-	That is what you are saying.
LA_E_9830056	EVAL	A07	spoof	-	You never expect it to be you.
LA_E_9830972	EVAL	A07	spoof	-	The children at the school are all very upset.
LA_E_9830974	EVAL	A10	spoof	-	Gordon Brown was superb.
LA_E_9831165	EVAL	A07	spoof	-	Instead, it's back to the drawing board.
LA_E_9831562	EVAL	A09	spoof	-	Shelters are available.
LA_E_9831933	EVAL	A08	spoof	-	People will respond to real additional investment in schools, hospitals and homes.
LA_E_9832001	EVAL	A07	spoof	-	Nobody is telling us the facts.
LA_E_9832883	EVAL	A07	spoof	-	A lot of the new interest has been generated via the internet.
LA_E_9832903	EVAL	A08	spoof	-	There has been no cover-up - just the opposite in fact.
LA_E_9833644	EVAL	A08	spoof	-	It is great to create legal history.
LA_E_9834394	EVAL	A08	spoof	-	Where is the logic in that?
LA_E_9835137	EVAL	A07	spoof	-	In the end, it was not the easiest of ties against Hearts.
LA_E_9835598	EVAL	A09	spoof	-	Five minutes after that Mols went off to be replaced by Billy Dodds.
LA_E_9835790	EVAL	A10	spoof	-	The direct effects on trade will be limited.
LA_E_9835995	EVAL	A07	spoof	-	The programme is designed to cater for people of all ages.
LA_E_9836439	EVAL	A12	spoof	-	Maybe a little complexity is not so bad.
LA_E_9836808	EVAL	A09	spoof	-	It has just been really difficult to get people to work it.
LA_E_9836946	EVAL	A11	spoof	-	Some were close to tears.
LA_E_9836989	EVAL	A11	spoof	-	I would hope to be a Rangers player, however, by the end of the week.
LA_E_9837662	EVAL	A08	spoof	-	We feel inferior, or at the edge of things, and wish we were someone else.
LA_E_9837818	EVAL	A07	spoof	-	From tomorrow, the public will have the second chance this century to see the document, on temporary loan from Germany to the Museum of Scotland in Edinburgh.
LA_E_9837996	EVAL	A10	spoof	-	Scotland needs this award.
LA_E_9838036	EVAL	A12	spoof	-	It's not a formality that she would have been in the first three.
LA_E_9839579	EVAL	A08	spoof	-	However, Kennedy rejected the claims that his take-over was affecting the players.
LA_E_9839658	EVAL	A08	spoof	-	We had a reputation to defend.
LA_E_9840416	EVAL	A10	spoof	-	It is also very valuable.
LA_E_9840502	EVAL	A08	spoof	-	I feel that the fans are proud to have so many international players in their team and, fortunately, the colour orange is one of their favourites.
LA_E_9840515	EVAL	A12	spoof	-	They are lethal.
LA_E_9841129	EVAL	A07	spoof	-	The couple intend to carry on their fight at the European Court of Human Rights in Strasbourg.
LA_E_9842291	EVAL	A12	spoof	-	I'm surprised that it has taken this approach.
LA_E_9842378	EVAL	A11	spoof	-	Viewers will be hoping they can do it again.
LA_E_9842382	EVAL	A07	spoof	-	We are in the end game.
